,index,ascent start,depth start,ascent end,depth minimum,descent end,descent end,profile type,remark,t00,d00,c00,t01,d01,c01,t02,d02,c02,t03,d03,c03,t04,d04,c04,t05,d05,c05,t06,d06,c06,t07,d07,c07,t08,d08,c08,t09,d09,c09,t10,d10,c10,t11,d11,c11
0,184,,200,,10,,200,quot,,2021-01-24T00:59:20,98.703,0.0107,2021-01-24T01:11:20,65.961,0.1498,2021-01-24T01:13:00,61.465,0.3424,2021-01-24T01:16:00,53.214,0.7811,2021-01-24T01:28:40,20.072,0.9255,2021-01-24T01:41:00,46.132,0.8614,2021-01-24T01:44:20,64.253,0.749,2021-01-24T01:44:40,66.218,0.5992,2021-01-24T01:47:40,82.546,0.0481,2021-01-24T01:56:00,129.593,0.0107
1,185,,200,,10,,200,quot,,2021-01-24T03:09:40,112.957,0.0107,2021-01-24T03:24:40,71.03,0.0696,2021-01-24T03:28:20,61.018,0.4494,2021-01-24T03:32:40,49.257,0.8346,2021-01-24T03:38:40,33.595,0.9042,2021-01-24T03:56:00,47.213,0.8774,2021-01-24T03:58:40,61.703,0.5617,2021-01-24T04:00:20,71.226,0.0749,2021-01-24T04:12:00,136.58,0.0
2,186,,200,,10,,200,quot,,2021-01-24T05:21:00,109.001,0.0,2021-01-24T05:33:40,73.729,0.0963,2021-01-24T05:36:40,65.434,0.5243,2021-01-24T05:38:00,61.881,0.9255,2021-01-24T06:07:20,57.756,0.8988,2021-01-24T06:08:40,64.929,0.6794,2021-01-24T06:11:40,81.344,0.0588,2021-01-24T06:21:00,133.944,0.0
3,187,,200,,10,,200,midn,,2021-01-24T07:50:40,109.128,0.0054,2021-01-24T08:02:40,75.523,0.0642,2021-01-24T08:06:40,64.554,0.4494,2021-01-24T08:13:00,47.298,0.8346,2021-01-24T09:00:40,63.035,0.9202,2021-01-24T09:03:00,69.03,0.519,2021-01-24T09:05:00,73.806,0.1177,2021-01-24T09:30:20,108.549,0.0214
4,188,,200,,10,,200,quot,,2021-01-24T11:45:00,97.065,0.0267,2021-01-24T11:54:20,71.524,0.1337,2021-01-24T11:57:40,62.591,0.7436,2021-01-24T12:25:00,60.908,0.7704,2021-01-24T12:26:00,66.433,0.7597,2021-01-24T12:29:00,82.509,0.0428,2021-01-24T12:36:20,123.815,0.0054
5,189,,200,,10,,200,quot,,2021-01-24T13:59:40,114.869,0.0107,2021-01-24T14:13:40,76.08,0.0963,2021-01-24T14:16:40,68.019,0.321,2021-01-24T14:17:40,65.12,0.7008,2021-01-24T14:42:40,65.019,0.7757,2021-01-24T14:43:20,68.777,0.4066,2021-01-24T14:45:40,81.105,0.0856,2021-01-24T14:54:40,132.152,0.0107
6,190,,200,,10,,200,quot,,2021-01-24T16:18:00,105.394,0.0107,2021-01-24T16:29:20,73.387,0.0963,2021-01-24T16:32:40,64.575,0.3852,2021-01-24T16:35:00,58.121,0.7704,2021-01-24T16:54:40,57.542,0.7436,2021-01-24T16:55:20,61.298,0.7062,2021-01-24T17:00:00,86.74,0.0214,2021-01-24T17:06:40,124.096,0.0107
7,191,,200,,10,,200,quot,,2021-01-24T18:41:20,107.585,0.0,2021-01-24T18:55:40,67.709,0.1391,2021-01-24T18:57:20,63.048,0.4066,2021-01-24T18:58:00,61.345,0.6527,2021-01-24T19:08:40,32.689,0.7972,2021-01-24T19:21:40,65.977,0.749,2021-01-24T19:22:20,69.552,0.6741,2021-01-24T19:25:20,85.862,0.0321,2021-01-24T19:33:20,130.777,0.0
8,192,,200,,10,,200,noon,,2021-01-24T21:14:40,96.349,0.0214,2021-01-24T21:24:20,69.657,0.1391,2021-01-24T21:25:20,67.039,0.3103,2021-01-24T21:27:40,60.476,0.7436,2021-01-24T21:39:20,29.585,0.8667,2021-01-24T21:49:40,31.788,0.856,2021-01-24T21:52:20,41.326,0.8025,2021-01-24T22:05:00,59.552,0.8025,2021-01-24T22:10:00,62.676,0.7704,2021-01-24T22:11:20,66.228,0.7062,2021-01-24T22:15:40,73.414,0.0963,2021-01-24T22:28:40,95.179,0.0107
9,193,,200,,10,,200,quot,,2021-01-25T00:52:20,117.171,0.0,2021-01-25T01:08:20,72.562,0.0963,2021-01-25T01:11:20,64.404,0.2889,2021-01-25T01:13:00,59.918,0.6902,2021-01-25T01:20:20,40.43,0.8025,2021-01-25T01:34:40,48.382,0.7918,2021-01-25T01:37:20,62.771,0.3959,2021-01-25T01:41:40,86.377,0.0428,2021-01-25T01:50:00,134.19,0.0107
10,194,,200,,10,,200,quot,,2021-01-25T03:13:40,102.001,0.0054,2021-01-25T03:24:00,73.669,0.0642,2021-01-25T03:26:40,66.43,0.3905,2021-01-25T03:29:40,58.361,0.8025,2021-01-25T03:41:40,26.989,0.8346,2021-01-25T03:56:00,56.817,0.856,2021-01-25T03:58:40,71.596,0.4547,2021-01-25T04:02:20,91.541,0.0214,2021-01-25T04:07:40,121.579,0.0107
11,195,,200,,10,,200,quot,,2021-01-25T05:22:40,105.253,0.0,2021-01-25T05:30:20,83.921,0.0642,2021-01-25T05:34:00,74.019,0.4708,2021-01-25T05:39:40,58.724,0.7704,2021-01-25T06:05:40,61.941,0.7972,2021-01-25T06:09:00,79.475,0.4815,2021-01-25T06:11:40,94.006,0.0374,2021-01-25T06:20:20,143.554,0.0054
12,196,,200,,10,,200,midn,,2021-01-25T07:48:40,114.852,0.0214,2021-01-25T07:57:20,90.333,0.0321,2021-01-25T08:02:20,76.399,0.4761,2021-01-25T08:08:40,59.494,0.7383,2021-01-25T08:53:00,57.812,0.7864,2021-01-25T09:08:00,83.87,0.4494,2021-01-25T09:23:20,112.247,0.0321,2021-01-25T09:34:40,134.758,0.0107
13,197,,200,,10,,200,quot,,2021-01-25T11:36:00,122.734,0.0107,2021-01-25T11:53:00,75.143,0.1765,2021-01-25T11:56:40,65.227,0.4494,2021-01-25T12:03:00,48.236,0.8025,2021-01-25T12:05:20,42.077,0.7383,2021-01-25T12:18:40,24.744,0.7115,2021-01-25T12:24:00,52.837,0.7597,2021-01-25T12:26:00,63.79,0.4601,2021-01-25T12:30:20,87.597,0.0856,2021-01-25T12:43:40,164.583,0.0107
14,198,,200,,10,,200,quot,,2021-01-25T13:56:00,124.824,0.0107,2021-01-25T14:14:20,74.081,0.1605,2021-01-25T14:20:20,58.002,0.3638,2021-01-25T14:25:00,45.696,0.6955,2021-01-25T14:42:40,41.34,0.749,2021-01-25T14:46:00,58.974,0.5992,2021-01-25T14:52:40,95.76,0.0749,2021-01-25T15:00:40,140.623,0.0
15,199,,200,,10,,200,quot,,2021-01-25T16:13:20,120.316,0.016,2021-01-25T16:30:40,72.518,0.1337,2021-01-25T16:36:00,57.602,0.4066,2021-01-25T16:41:40,42.642,0.6848,2021-01-25T17:00:40,41.534,0.6955,2021-01-25T17:04:20,62.217,0.4066,2021-01-25T17:10:20,94.623,0.0642,2021-01-25T17:19:20,145.713,0.0054
16,200,,200,,10,,200,quot,,2021-01-25T18:36:20,122.692,0.0107,2021-01-25T18:52:00,78.551,0.1284,2021-01-25T18:58:20,61.116,0.4387,2021-01-25T19:09:40,31.024,0.7918,2021-01-25T19:14:40,18.33,0.7169,2021-01-25T19:17:00,12.885,0.4922,2021-01-25T19:17:20,13.529,0.5243,2021-01-25T19:20:00,26.739,0.7704,2021-01-25T19:23:20,43.885,0.6955,2021-01-25T19:27:20,64.985,0.3531,2021-01-25T19:33:20,97.772,0.0642,2021-01-25T19:41:00,141.623,0.0107
17,201,,200,,10,,200,noon,,2021-01-25T21:03:00,130.057,0.0214,2021-01-25T21:18:40,85.619,0.1284,2021-01-25T21:26:00,65.829,0.4173,2021-01-25T21:35:20,41.659,0.7597,2021-01-25T21:42:20,25.666,0.8453,2021-01-25T21:44:40,34.702,0.7704,2021-01-25T21:56:40,45.509,0.7062,2021-01-25T22:07:40,64.398,0.4066,2021-01-25T22:23:00,85.842,0.1284,2021-01-25T22:42:40,130.476,0.0107
18,202,,200,,10,,200,quot,,2021-01-26T00:52:00,118.383,0.0214,2021-01-26T01:04:40,82.861,0.1337,2021-01-26T01:12:40,60.989,0.5243,2021-01-26T01:14:20,56.515,0.7864,2021-01-26T01:39:00,55.254,0.856,2021-01-26T01:41:20,67.984,0.6099,2021-01-26T01:44:40,86.31,0.0963,2021-01-26T01:54:40,143.887,0.0107
19,203,,200,,10,,200,quot,,2021-01-26T03:10:00,112.032,0.0214,2021-01-26T03:23:40,74.305,0.107,2021-01-26T03:32:20,50.902,0.535,2021-01-26T03:37:20,37.948,0.8774,2021-01-26T03:45:00,18.217,0.9202,2021-01-26T03:51:20,31.899,0.9095,2021-01-26T03:55:20,53.278,0.535,2021-01-26T04:02:20,92.234,0.0535,2021-01-26T04:10:00,135.428,0.0054
20,204,,200,,10,,200,quot,,2021-01-26T05:21:20,110.462,0.0107,2021-01-26T05:37:20,66.746,0.123,2021-01-26T05:46:00,43.375,0.5029,2021-01-26T05:48:20,37.188,0.8132,2021-01-26T06:00:40,29.605,0.8774,2021-01-26T06:04:20,49.775,0.3959,2021-01-26T06:11:40,89.56,0.0321,2021-01-26T06:20:00,136.874,0.0107
21,205,,200,,10,,200,midn,,2021-01-26T07:45:00,126.614,0.0107,2021-01-26T08:07:20,64.399,0.107,2021-01-26T08:12:20,50.604,0.3317,2021-01-26T08:17:00,38.445,0.7597,2021-01-26T08:26:20,14.275,0.8453,2021-01-26T08:30:20,21.735,0.8239,2021-01-26T08:34:00,21.35,0.8453,2021-01-26T08:42:40,36.368,0.8399,2021-01-26T08:49:20,44.992,0.3852,2021-01-26T09:08:20,72.661,0.0856,2021-01-26T09:38:00,126.921,0.0107
22,206,,200,,10,,200,quot,,2021-01-26T11:44:00,98.995,0.0107,2021-01-26T11:59:00,58.003,0.0963,2021-01-26T12:06:00,39.233,0.428,2021-01-26T12:09:40,29.94,0.7383,2021-01-26T12:23:00,38.019,0.7757,2021-01-26T12:25:00,47.994,0.4922,2021-01-26T12:30:20,76.633,0.0856,2021-01-26T12:38:00,119.455,0.0107
23,207,,200,,10,,200,quot,,2021-01-26T13:57:00,121.226,0.0107,2021-01-26T14:16:20,68.197,0.107,2021-01-26T14:21:40,53.829,0.3531,2021-01-26T14:22:40,51.297,0.6634,2021-01-26T14:46:20,42.645,0.6848,2021-01-26T14:47:00,46.26,0.4655,2021-01-26T14:53:00,78.475,0.0856,2021-01-26T15:03:40,139.313,0.0107
24,208,,200,,10,,200,quot,,2021-01-26T16:12:40,123.82,0.0107,2021-01-26T16:36:20,58.663,0.1177,2021-01-26T16:38:20,53.329,0.3959,2021-01-26T16:41:00,46.541,0.6313,2021-01-26T17:00:40,44.756,0.6687,2021-01-26T17:03:00,57.62,0.3959,2021-01-26T17:05:20,69.827,0.107,2021-01-26T17:17:00,134.951,0.0107
25,209,,200,,10,,200,quot,,2021-01-26T18:32:20,136.99,0.016,2021-01-26T19:02:20,52.004,0.1177,2021-01-26T19:04:20,46.782,0.3745,2021-01-26T19:05:20,44.345,0.4547,2021-01-26T19:13:20,23.765,0.7276,2021-01-26T19:19:40,15.17,0.7276,2021-01-26T19:24:40,39.627,0.6099,2021-01-26T19:26:40,49.164,0.3478,2021-01-26T19:28:00,56.337,0.1177,2021-01-26T19:45:40,155.603,0.0107
26,210,,200,,10,,200,noon,,2021-01-26T21:08:40,114.666,0.0321,2021-01-26T21:25:00,68.819,0.0856,2021-01-26T21:26:20,65.327,0.2568,2021-01-26T21:32:20,48.972,0.5992,2021-01-26T21:37:20,48.013,0.6153,2021-01-26T21:45:20,60.571,0.3638,2021-01-26T21:51:40,70.378,0.0856,2021-01-26T22:30:20,146.17,0.0214
27,211,,200,,10,,200,quot,,2021-01-27T00:50:40,121.145,0.0267,2021-01-27T01:16:00,50.705,0.107,2021-01-27T01:21:20,36.73,0.4173,2021-01-27T01:26:40,23.032,0.7329,2021-01-27T01:29:20,23.884,0.7383,2021-01-27T01:32:40,40.62,0.3852,2021-01-27T01:35:00,53.449,0.1016,2021-01-27T01:57:00,179.304,0.0107
